identifiant personne;X;Y;Début;DESIRE;Nature activité;Lieu;lieu3
7101;-14.42851967;16.48657882;22:30;REST;Repos ; maison 374;
7101;-14.42837084;16.48653145;23:00;REST;Dormir ; TC; chambre
7102;-14.43781752;16.48923883;00:00;REST;Dormir ; TC; chambre
7102;-14.43782594;16.4893061;08:00;STILL;priére; maison 352;
7102;-14.43310526;16.48677668;08:30;WANDER;aller travailler; boutique 414;
7102;-14.43778884;16.48928626;14:00;FEED;déjeuner; maison 352;
7102;-14.43778884;16.48928626;15:00;REST;repos; maison 352;
7102;-14.43310526;16.48677668;16:00;WANDER;aller travailler; boutique 414;
7102;-14.43782594;16.4893061;22:00;STILL;palabrer; maison;
7103;-14.45487557;16.49505519;00:00;REST;Dormir ; TC; chambre
7103;-14.45487557;16.49505519;08:00;STILL;priére; Thialaga;
7103;-14.43310526;16.48677668;08:30;WANDER;aller travailler; boutique 414;
7103;-14.45487557;16.49505519;14:00;FEED;déjeuner; Thialaga;
7103;-14.45487557;16.49505519;15:00;REST;repos; Thialaga;
7103;-14.43310526;16.48677668;16:00;WANDER;aller travailler; boutique 414;
7103;-14.45487557;16.49505519;22:00;STILL;palabrer; Thialaga;
7104;-14.42930954;16.48781119;07:00;STILL;priére ; maison 41;
7104;-14.42930954;16.48781119;07:00;FEED;priére+ petit dej; maison 41;
7104;-14.43307885;16.48675143;08:00;WANDER;aller travailler; atelier (422);
7104;-14.42930954;16.48781119;22:00;REST;repos; maison 41;
7104;-14.42914702;16.48776957;23:00;REST;Dormir ; TC; chambre
7105;-14.4335825;16.48923325;00:00;REST;Dormir ; TC; chambre 
7105;-14.43363121;16.48908776;08:00;STILL;priére ; maison 64;
7105;-14.4330759;16.4867346;08:30;WANDER;aller au travail; atelier 422;
7105;-14.4330759;16.4867346;10:00;FEED;petit dejeuner  ; atelier;
7105;-14.43363121;16.48908776;10:30;REST;repos; maison 64;
7105;-14.43363121;16.48908776;13:00;REST;Repos; maison 64;
7105;-14.43363121;16.48908776;14:00;FEED;déjeuner ; maison 64;
7105;-14.43363121;16.48908776;15:00;REST;Repos; maison 64;
7105;-14.4330759;16.4867346;16:00;WANDER;venir à l'atelier; atelier;
7105;-14.43363121;16.48908776;20:00;STILL;palabrer; cour/ maison 64;
7106;-14.4330759;16.4867346;09:00;WANDER;aller à l'atelier; atelier 422;
7106;-14.42918857;16.48821961;20:00;REST;repos; maison 43;
7107;-14.4330759;16.4867346;09:00;WANDER;aller à l'atelier; atelier 422;
7107;-14.43171913;16.4892364;20:00;REST;repos; maison 59;
7109;-14.43406087;16.48198884;06:00;STILL;priére; maison ;
7109;-14.43305833;16.48671498;07:00;WANDER;aller à la boutique; boutique (425');
7109;-14.43406087;16.48198884;23:00;REST;repos; maison;
7109;-14.43416822;16.4819138;23:30;REST;Dormir ; TC; chambre
7401;-14.43145253;16.48695531;07:00;WANDER;Priére+ tache ménagére;cour;
7401;-14.4298287;16.48419961;07:30;WANDER;aller à l'école ; école élémentaire;
7401;-14.43145543;16.48694418;13:00;REST;repos; cour;
7401;-14.43145543;16.48694418;14:00;FEED;Déjeuner ; cour;
7401;-14.43145543;16.48694418;14:30;REST;Dormir; cour;
7401;-14.43155104;16.48686356;18:00;WANDER;Magasin; magasion (257) ;
7401;-14.43145543;16.48694418;18:30;STILL;reviser; cour;
7401;-14.43145543;16.48694418;20:00;STILL;regarder la télé ; Cour;
7401;-14.43145543;16.48694418;20:30;FEED;diner ; cour;
7401;-14.43145543;16.48694418;21:00;STILL;reviser; cour;
7401;-14.431464;16.48682466;23:00;REST;Dormir ; TC; chambre
7402;-14.43145253;16.48695531;06:00;WANDER;Tache ménagére; cour;
7402;-14.43145253;16.48695531;08:00;REST;Repos ; cour;
7402;-14.43143507;16.48687468;12:00;WANDER;Preparer le dejeuner; cuisine (256);
7402;-14.43145253;16.48695531;14:00;FEED;Déjeuner ; cour;
7402;-14.43145253;16.48695531;15:00;STILL;Palabrer; cour (255);
7402;-14.43145253;16.48695531;18:00;STILL;reviser; cour;
7402;-14.43145253;16.48695531;19:00;STILL;regarder la télé ; Cour;
7402;-14.43145253;16.48695531;21:00;FEED;diner ; cour;
7402;-14.431464;16.48682466;22:00;REST;Dormir ; TC; chambre
7403;-14.43152502;16.4869414;05:00;STILL;Priére; cour;
7403;-14.43152502;16.4869414;06:00;REST;dormir;cour;
7403;-14.43152502;16.4869414;07:00;FEED;Thé ; cour;
7403;-14.43152502;16.4869414;08:00;REST;repos; cour;
7403;-14.42561178;16.49790754;09:00;WANDER;Aller au champ; champ;
7403;-14.43152502;16.4869414;14:00;FEED;Déjeuner ; cour;
7403;-14.43152502;16.4869414;15:00;STILL;Palabrer ; Cour;
7403;-14.43152502;16.4869414;17:00;REST;Repos ; cour;
7403;-14.43149297;16.48681077;22:00;REST;Dormir ; chambre;
7404;-14.43144082;16.48683578;02:00;REST;Dormir ; TC; chambre
7404;-14.43315345;16.4865773;11:00;WANDER;Priére+ rendre visite; village;
7501;-14.43170202;16.4868166;05:00;STILL;priére+ wird; cour;
7501;-14.43170202;16.4868166;06:00;REST;dormir ; cour;
7501;-14.43170202;16.4868166;08:00;FEED;petit déjeuner ; cour;
7501;-14.43253701;16.48607996;09:00;WANDER;aller au marché ; marché;
7501;-14.43166168;16.48696951;12:00;REST;repos; sous l'arbe;
7501;-14.43170202;16.4868166;14:00;FEED;déjeuner ; cour;
7501;-14.43170202;16.4868166;15:00;REST;dormir ; cour;
7501;-14.43170202;16.4868166;17:00;STILL;palabrer ; cour (259);
7501;-14.43170202;16.4868166;20:30;FEED;diner ; cour;
7501;-14.43177737;16.48681939;21:00;REST;Dormir ; TC; chambre
7502;-14.43167311;16.48685829;05:00;WANDER;Priére+ préparer marchandise; cour;
7502;-14.43166168;16.48696951;08:00;WANDER;vendre des sauces; sous l'arbe;
7502;-14.43252004;16.48606137;12:00;WANDER;aller au marché ; marché;
7502;-14.43175409;16.48676104;13:00;WANDER;preparer le dejeuner; cuisine (261) ;
7502;-14.43167311;16.48685829;14:30;FEED;Déjeuner ; cour;
7502;-14.43167311;16.48685829;15:00;WANDER;Préparer Thé; cour;
7502;-14.43167311;16.48685829;15:30;REST;Dormir ; cour ;
7502;-14.43175409;16.48676104;18:00;WANDER;regarder la télé+ préparer diner; cuisine ;
7502;-14.43167311;16.48685829;20:00;STILL;Palabrer ; Cour;
7502;-14.43167311;16.48685829;20:30;FEED;diner ; cour;
7502;-14.43167311;16.48685829;21:00;STILL;Palabrer ; Cour;
7502;-14.43176575;16.48680271;23:00;REST;Dormir ; TC; chambre 262
7701;-14.42956229;16.4885515;06:00;WANDER;priére+ tache ménagére; cour;
7701;-14.42956229;16.4885515;07:30;WANDER;tache ménagére+ petit dej; cour;
7701;-14.43286892;16.48629361;09:00;WANDER;aller au marché; marché;
7701;-14.4295768;16.48866831;10:00;WANDER;preparer dejeuner; cuisine ;
7701;-14.42956229;16.4885515;15:00;REST;repos; cour;
7701;-14.42956229;16.4885515;16:00;WANDER;preparatif diner; cour;
7701;-14.4295768;16.48866831;18:00;WANDER;préparer diner; cuisine (237);
7701;-14.42958838;16.48846252;23:00;REST;dormir ; TC; chambre
7702;-14.42958838;16.48846252;00:30;REST;dormir ; TC; chambre
7702;-14.42549267;16.48774905;05:00;STILL;priére; mosquéee;
7702;-14.4296348;16.48850145;09:00;FEED;petit dejeuner; salon;
7702;-14.4296348;16.48850145;09:30;STILL;regarder la télé; salon;
7702;-14.4296348;16.48850145;15:00;REST;repos; salon;
7702;-14.42966093;16.48856818;17:00;WANDER;priére+ aples enfants; cour;
7702;-14.42966093;16.48856818;20:00;;de diner; cour;
7702;-14.42966093;16.48856818;22:00;STILL;palabrer; cour;
7705;-14.42973347;16.48856262;00:00;REST;dormir ; TC; chambre
7705;-14.42966094;16.48860156;08:00;WANDER;priére+ tache ménagére; cour;
7705;-14.42966094;16.48860156;15:00;REST;repos; cour;
7705;-14.4295768;16.48866831;17:00;WANDER;préparatif pour le diner; cuisine;
7705;-14.42966094;16.48860156;18:00;STILL;priére+ repos; cour;
7705;-14.42966094;16.48860156;22:00;FEED;diner ; cour;
7706;-14.42973347;16.48856262;07:00;WANDER;priére+ préparatif école; chambre;
7706;-14.42855089;16.48420707;07:47;WANDER;Aller à l'école française ; Collège;
7706;-14.42973347;16.48856262;14:00;REST;repos; chambre;
7706;-14.42966962;16.48855706;14:10;FEED;repas; cour;
7706;-14.42973347;16.48856262;15:00;STILL;reviser; chambre;
7706;-14.42973347;16.48856262;16:00;STILL;connecter; chambre;
7706;-14.42966962;16.48855706;17:00;WANDER;tache ménagére; cour;
7706;-14.4295768;16.48866831;18:00;WANDER;préparer le diner; cuisine;
7706;-14.42966962;16.48855706;20:00;FEED;diner ; cour;
7706;-14.42966962;16.48855706;21:00;STILL;palabrer; cour;
7706;-14.42973347;16.48856262;22:00;REST;dormir ; TC; chambre
7711;-14.42966675;16.48860712;21:00;STILL;palabrer; cour;
7712;-14.42966675;16.48860712;07:00;FEED;petit dejeuner; cour;
7712;-14.42966675;16.48860712;07:00;STILL;priére ; cour;
7712;-14.42984347;16.48421966;08:00;WANDER;aller à l'école; école élémentaire;
7712;-14.42966675;16.48860712;13:00;WANDER;tâche ménagére; cour;
7712;-14.42966675;16.48860712;15:00;WANDER;porter son enfant+ reviser; cour;
7712;-14.42966675;16.48860712;17:00;REST;repos; cour;
7712;-14.42966675;16.48860712;20:00;STILL;reviser; cour;
7712;-14.42961739;16.4884792;23:00;REST;dormir ; TC; chambre
7714;-14.42975383;16.48860991;07:00;STILL;priére; chambre;
7714;-14.4295768;16.48866831;08:00;WANDER;préparer le dejeuner; cuisine;
7714;-14.43264442;16.48630578;09:00;WANDER;aller au marché; marché;
7714;-14.4295768;16.48866831;10:00;WANDER;préparer le dejeuner; cuisine;
7714;-14.42960001;16.48857653;15:00;WANDER;préparer le thé; cour;
7714;-14.4295768;16.48866831;18:00;WANDER;préparer diner; cuisine;
7714;-14.42975383;16.48860991;23:00;REST;dormir ; TC; chambre (231)
7715;-14.42968124;16.48857653;06:00;FEED;petit dejeuner; cour;
7715;-14.42968124;16.48857653;06:00;STILL;priére ; cour;
7715;-14.42968124;16.48857653;06:30;WANDER;tache ménagére; cour;
7715;-14.43253701;16.48607996;09:00;WANDER;aller au marché; marché;
7715;-14.42960001;16.48867387;10:00;WANDER;présence de magasin; magasin 236;
7715;-14.4295768;16.48866831;12:00;WANDER;préparer le repas; cuisine;
7715;-14.42968124;16.48857653;15:00;STILL;palabrer+ thé; cour;
7715;-14.4295768;16.48866831;17:00;FEED;diner; cuisine;
7715;-14.4295768;16.48866831;17:00;STILL;priére ; cuisine;
7715;-14.42968124;16.48857653;20:00;FEED;diner ; cour;
7715;-14.42976252;16.48856818;23:00;REST;dormir ; TC; chambre 238
7901;-14.43018839;16.48897026;05:00;STILL;priére ; cour;
7901;-14.43018839;16.48897026;06:00;FEED;petit dejeuner; cour;
7901;-14.4217915;16.49592345;08:00;WANDER;aller au champ ; Champ;
7901;-14.43018839;16.48897026;16:00;FEED;Déjeuner ; cour;
7901;-14.43018839;16.48897026;17:00;REST;repos; cour;
7901;-14.43018839;16.48897026;19:00;FEED;diner ; cour;
7901;-14.43028602;16.48894689;22:00;REST;dormir ; TC; chambre
7902;-14.43019708;16.48898968;05:00;WANDER;priére ; cour;
7902;-14.43019708;16.48898968;06:00;WANDER;tache ménagére; cour;
7902;-14.43261784;16.48593247;08:00;WANDER;aller au marché ; marché;
7902;-14.43019708;16.48898968;12:30;WANDER;faire le linge; cour;
7902;-14.43019708;16.48898968;14:00;FEED;Déjeuner ; cour;
7902;-14.43019708;16.48898968;15:00;WANDER;faire le thé; cour;
7902;-14.43019708;16.48898968;16:00;REST;dormir ; cour;
7902;-14.43145133;16.48959853;17:00;WANDER;Puiser de l'eau ; Village;
7902;-14.43019708;16.48898968;18:00;REST;repos; cour;
7902;-14.43019708;16.48898968;20:00;FEED;diner ; cour;
7902;-14.43019708;16.48898968;21:00;REST;repos; cour;
7902;-14.43028602;16.48894689;23:00;REST;dormir ; TC; chambre
7903;-14.43015942;16.4889564;10:00;WANDER;tache ménagére; cour;
7903;-14.4298726;16.48918977;11:00;WANDER;préparer dejeuner; cuisine;
7903;-14.43015942;16.4889564;14:00;FEED;Déjeuner ; cour;
7903;-14.43015942;16.4889564;15:00;REST;dormir ; cour;
7903;-14.4298726;16.48918977;18:00;WANDER;préparer diner; cuisine;
7903;-14.43015942;16.4889564;20:00;FEED;diner ; cour;
7903;-14.43026712;16.48900108;22:00;REST;dormir; chambre (214);
7904;-14.43053144;16.48720154;07:00;STILL;chercher du pain ; boulangerie ;
7904;-14.43013624;16.48895641;07:15;WANDER;tache ménagére; cour;
7904;-14.42897122;16.48739932;10:00;WANDER;acheter des condiments; boutique;
7904;-14.43013624;16.48895641;10:15;WANDER;aider aux taches ménagéres; cour;
7904;-14.43013624;16.48895641;14:00;FEED;Déjeuner ; cour;
7904;-14.43013624;16.48895641;15:00;REST;Dormir ; cour;
7904;-14.43013624;16.48895641;17:00;WANDER;aider aux taches ménagéres; cour;
7904;-14.43029;16.48812433;18:00;WANDER;jouer; village;
7904;-14.43013624;16.48895641;20:00;FEED;diner ; cour;
7904;-14.43013624;16.48895641;21:00;WANDER;aider aux taches ménagéres; cour;
7904;-14.43026712;16.48900108;22:00;REST;dormir ; TC; chambre
8101;-14.41141828;16.45682248;06:00;FEED;petit dej; chambre ( Wouro Sileymane );
8101;-14.41141828;16.45682248;06:00;STILL;priére ; chambre ( Wouro Sileymane );
8101;-14.43216403;16.48673934;07:00;WANDER;aller au travail; atelier (419);
8101;-14.41150443;16.45703388;17:00;STILL;palabrer; chambre ;
8101;-14.41150443;16.45703388;23:00;REST;dormir ; TC; chambre
8102;-14.43216403;16.48673934;07:00;WANDER;aller au travail; atelier (419);
8102;-14.41141828;16.45682248;21:00;REST;repos; maison;
8103;-14.41207657;16.45734413;05:00;WANDER;priére+ traire les vaches ; Wouro sileymane;
8103;-14.43201828;16.48660844;07:00;WANDER;aller à la boutique; boutique (420);
8103;-14.41207657;16.45734413;21:00;FEED;diner+ priére+ priére; maison;
8103;-14.41200625;16.45743302;22:00;REST;dormir ; TC; chambre
8104;-14.41207657;16.45734413;07:00;WANDER;priére+ tâche ménagére; maison wouro sileymane;
8104;-14.43201828;16.48660844;08:00;WANDER;aller à la boutique; boutique (420);
8104;-14.41207657;16.45734413;21:00;FEED; diner; maison;
8104;-14.41207657;16.45734413;21:00;STILL;priére ; maison;
8104;-14.41193264;16.45741443;22:00;REST;dormir ; TC; chambre
8105;-14.43339522;16.48717708;07:00;STILL;décharger ; Marché;
8106;-14.43174837;16.48656117;08:00;STILL;Vendre ; Marché;
13801;-14.42474227;16.48704193;07:00;WANDER;priére+ prepa peti dej; cour;
13801;-14.42898018;16.48337555;07:40;WANDER;aller à l'école; lycée;
13801;-14.42474227;16.48704193;14:30;FEED;déjeuner ; cour;
13801;-14.42474227;16.48704193;15:00;REST;Dormir ; cour;
13801;-14.42466582;16.48712552;18:00;WANDER;préparer diner; cuisine (445);
13801;-14.42474897;16.48707922;20:00;FEED; diner; maison;
13801;-14.42464034;16.48703807;21:00;STILL;reviser; chambre 445';
13801;-14.42464034;16.48703807;22:00;REST;dormir ; TC; chambre
13802;-14.42463632;16.48705736;00:00;REST;dormir ; TC; chambre 447'
13802;-14.42463632;16.48705736;06:00;STILL;priére+ wird; chambre;
13802;-14.4247369;16.48704707;07:00;FEED;petit dej; cour;
13802;-14.42246834;16.49431205;09:00;WANDER;aller au champ ; Champ;
13802;-14.4247369;16.48704707;19:00;REST;repos; cour;
13802;-14.4247369;16.48704707;21:00;FEED;diner ; cour;
13802;-14.4247369;16.48704707;22:00;STILL;palabrer; cour;
13803;-14.4247369;16.48704707;07:00;WANDER;tache ménagére; cour;
13803;-14.4247369;16.48704707;08:00;REST;repos; cour;
13803;-14.42466582;16.48712552;11:00;WANDER;préparer dej; cuisine;
13803;-14.4247369;16.48704707;14:00;FEED;déjeuner ; cour;
13803;-14.4247369;16.48704707;15:00;REST;Dormir ; cour;
13803;-14.4247369;16.48704707;18:00;WANDER;tache ménagére vente fataya; cour (444');
13803;-14.4247369;16.48704707;20:00;STILL;palabrer; cour;
13803;-14.4247369;16.48704707;21:00;FEED;diner ; cour;
13803;-14.42465644;16.48708951;22:00;REST;dormir ; TC; chambre 445'
13804;-14.4247369;16.48704707;05:30;STILL;priére+ wird; cour/ maison;
13804;-14.42551072;16.48773635;06:00;STILL;aumone; mosquéee;
13804;-14.4247369;16.48704707;06:30;FEED;Petit déjeuner  ; cour;
13804;-14.4247369;16.48704707;08:00;WANDER;tache ménagére; cour;
13804;-14.43252004;16.48606137;10:00;WANDER;aller au marché; marché;
13804;-14.42462023;16.48708308;10:30;WANDER;magasin; magasin;
13804;-14.42466582;16.48712552;11:00;FEED;Préparer le dej; cuisine;
13804;-14.4247369;16.48704707;14:00;FEED;déjeuner ; cour;
13804;-14.4247369;16.48704707;15:00;WANDER;faire le thé; cour;
13804;-14.4247369;16.48704707;17:00;REST;repos; cour;
13804;-14.42466582;16.48712552;19:00;WANDER;préparer le diner; cuisine;
13804;-14.4247369;16.48704707;20:30;FEED;diner ; cour;
13804;-14.4247369;16.48704707;21:00;STILL;palabrer; cour;
13804;-14.42465644;16.48708951;23:00;REST;dormir ; TC; chambre 445'
13805;-14.42462559;16.48703807;00:00;REST;dormir ; TC; chambre 447
13805;-14.4247369;16.48704707;07:00;STILL;Prière  ; cour;
13805;-14.4247369;16.48704707;07:00;STILL;priére ; cour;
13805;-14.4247369;16.48704707;07:30;FEED;petit dejeuner; cour;
13805;-14.42246834;16.49431205;08:00;WANDER;aller au champ ; Champ;
13805;-14.4247369;16.48704707;15:00;FEED;déjeuner ; cour;
13805;-14.42712809;16.48781865;16:00;WANDER;jouer au ballon; village;
13805;-14.4247369;16.48704707;20:00;STILL;palabrer; cour;
13805;-14.4247369;16.48704707;21:00;FEED;diner ; cour;
13805;-14.4247369;16.48704707;22:00;STILL;palabrer; cour;
15301;-14.42371673;16.48912823;05:00;STILL;priére ; chambre (442);
15301;-14.42371673;16.48912823;06:00;FEED;petit dejeuner; chambre (442);
15301;-14.42339857;16.48957938;07:50;WANDER;aller au bureau ;  école élementaire;
15301;-14.42369644;16.48914212;11:00;REST;pause; salon;
15301;-14.42339857;16.48957938;11:30;WANDER;aller au bureau ;  école élementaire;
15301;-14.42369644;16.48914212;13:00;REST;repos ; salon (441);
15301;-14.42369644;16.48914212;14:00;FEED;Déjeuner ; salon (441);
15301;-14.42369644;16.48914212;15:00;REST;repos + thé; salon (441);
15301;-14.42358632;16.48910319;17:00;STILL;palabrer; cour;
15301;-14.42358632;16.48910319;19:00;STILL;regarder la télé; cour;
15301;-14.42371673;16.48912823;22:00;REST;dormir ; TC; chambre
15302;-14.42369644;16.48914212;05:00;STILL;priére ; salon 441;
15302;-14.42368486;16.48908098;06:00;WANDER; prepa petit dej; prés cuisine(440);
15302;-14.42333916;16.48926318;07:50;WANDER;aller en classe ; école élémentaire;
15302;-14.42368486;16.48908098;11:00;WANDER;préparer dejeuner; cuisine;
15302;-14.42333916;16.48926318;11:30;WANDER;aller en classe ; école élémentaire;
15302;-14.42368486;16.48908098;12:00;WANDER;préparer dejeuner; cuisine;
15302;-14.42369644;16.48914212;13:30;FEED;Déjeuner ; salon (441);
15302;-14.42371673;16.48912823;15:00;REST;dormir ; chambre;
15302;-14.42368486;16.48908098;16:00;WANDER;préparer diner; cuisine;
15302;-14.42434033;16.48871383;18:00;WANDER;rendre visite au voisin; village;
15302;-14.42369644;16.48914212;19:00;STILL;regarder la télé; salon;
15302;-14.42358632;16.48910319;20:30;FEED;diner ; cour;
15302;-14.42371673;16.48912823;21:00;REST;dormir ; TC; chambre
15303;-14.42368486;16.48908098;06:00;WANDER;préparatif petit dej; prés cuisine;
15303;-14.42898018;16.48337555;07:30;WANDER;aller à l'école; lycée;
15303;-14.42369644;16.48914212;14:30;FEED;Déjeuner ; salon (441);
15303;-14.42369644;16.48914212;15:00;REST;pause; salon;
15303;-14.42373702;16.48916435;16:00;STILL;reviser; chambre;
15303;-14.42373702;16.48916435;19:00;STILL;reviser; chambre (443');
15303;-14.42358632;16.48910319;20:30;FEED;diner ; cour;
15303;-14.42369644;16.48914212;21:00;STILL;regarder la télé; salon;
15303;-14.42373702;16.48916435;22:00;REST;dormir ; TC; chambre
29501;-14.43223527;16.48227599;05:00;WANDER;priére+ wird+ petit dej; cour 449;
29501;-14.43223527;16.48227599;06:00;STILL;palabrer; cour;
29501;-14.43223527;16.48227599;19:00;STILL;palabrer; cour;
29501;-14.43223527;16.48227599;22:00;REST;dormir ; cour;
29502;-14.43229157;16.48227862;05:00;FEED;petit dejeuner; cour;
29502;-14.43229157;16.48227862;05:00;STILL;priére ; cour;
29502;-14.43229157;16.48227862;10:00;STILL;palabrer; cour;
29502;-14.43229157;16.48227862;15:00;REST;repos+ thé ; cour;
29502;-14.43229157;16.48227862;17:00;STILL;palabrer; cour;
